,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,firstblood_claimed,obs_placed,rune_pickups,sen_placed,teamfight_participation,tower_damage,towers_killed,neutral_kills,tower_kills,lane_kills,roshan_kills,necronomicon_kills,courier_kills,observer_kills,sentry_kills,ancient_kills,camps_stacked,gold_spent,pings,roshans_killed,stuns,buyback_count,observer_uses,sentry_uses,lane_efficiency,purchase_tpscroll,actions_per_min
101643577,3.0,8.88888888888889,9.444444444444445,3.111111111111111,257.22222222222223,274.77777777777777,4685.333333333333,1502.6666666666667,25.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101655638,2.8333333333333335,9.0,5.333333333333333,4.833333333333333,273.1666666666667,337.6666666666667,12479.833333333334,0.0,78.66666666666667,0.0,8.0,18.0,3.0,2.44994238,867.0,3.0,125.0,3.0,360.0,1.0,0.0,0.0,2.0,0.0,9.0,3.0,39115.0,62.0,1.0,26.3437728,3.0,7.0,0.0,3.1107983108787454,39.0,2361.0
101767405,2.5,4.75,10.875,2.125,250.5,327.75,8640.25,450.625,37.75,1.0,50.0,31.0,32.0,4.845466549999999,140.0,1.0,24.0,1.0,226.0,0.0,2.0,0.0,6.0,11.0,0.0,0.0,52470.0,458.0,0.0,277.827803,3.0,35.0,17.0,2.6547355720892822,41.0,1633.0
101843392,8.818181818181818,4.454545454545454,10.136363636363637,13.227272727272727,511.3181818181818,589.3181818181819,24740.5,720.9545454545455,228.6818181818182,2.0,6.0,135.0,3.0,13.405698870000002,65505.0,35.0,1354.0,35.0,3711.0,4.0,0.0,0.0,12.0,13.0,208.0,8.0,350195.0,1267.0,4.0,447.16889499999996,9.0,7.0,2.0,16.37804142368791,172.0,7310.0
101857896,5.909090909090909,6.7272727272727275,9.727272727272727,5.090909090909091,464.1818181818182,477.90909090909093,22917.090909090908,190.0,184.8181818181818,1.0,4.0,58.0,1.0,5.15194788,18291.0,9.0,360.0,9.0,1433.0,1.0,0.0,1.0,10.0,3.0,28.0,11.0,152905.0,773.0,1.0,357.6477839,8.0,4.0,1.0,6.5958174140357935,55.0,1437.0
101866704,5.285714285714286,7.071428571428571,12.357142857142858,9.357142857142858,462.2857142857143,562.2857142857143,16932.785714285714,1695.4285714285713,146.42857142857142,1.0,31.0,73.0,27.0,9.24242366,6115.0,6.0,515.0,6.0,1541.0,0.0,4.0,1.0,10.0,7.0,68.0,19.0,178175.0,335.0,0.0,271.033871,6.0,23.0,15.0,6.835511763523024,111.0,3295.0
101906670,5.888888888888889,6.444444444444445,16.666666666666668,9.333333333333334,464.3333333333333,525.7777777777778,21533.444444444445,225.88888888888889,224.33333333333334,0.0,1.0,45.0,0.0,4.61791648,12516.0,8.0,298.0,8.0,1167.0,1.0,4.0,0.0,8.0,4.0,11.0,2.0,107710.0,419.0,1.0,484.266817,7.0,1.0,0.0,4.172330585159863,73.0,1272.0
101952809,7.9,4.1,12.2,14.9,567.3,579.3,24932.5,80.0,332.8,1.0,0.0,37.0,0.0,6.0150828700000005,41857.0,22.0,1200.0,22.0,2146.0,3.0,7.0,0.0,2.0,0.0,185.0,5.0,196985.0,117.0,3.0,150.08539199999998,6.0,0.0,0.0,6.663985521817816,90.0,2005.0
101968048,4.923076923076923,6.3076923076923075,10.153846153846153,13.153846153846153,442.15384615384613,453.0,9544.23076923077,409.0769230769231,151.0,1.0,0.0,42.0,0.0,4.11430304,17378.0,6.0,357.0,6.0,910.0,1.0,0.0,0.0,3.0,3.0,56.0,4.0,84285.0,65.0,1.0,15.508080898000001,2.0,0.0,0.0,5.26302030967223,50.0,1622.0
102009588,2.0,7.0,9.5,1.8333333333333333,216.33333333333334,269.3333333333333,8371.333333333334,1405.8333333333333,25.0,0.0,30.0,31.0,24.0,4.078624319999999,1184.0,0.0,10.0,0.0,120.0,0.0,1.0,0.0,4.0,3.0,1.0,5.0,31535.0,145.0,0.0,118.13045400000001,3.0,29.0,16.0,1.914136336215564,40.0,793.0
102119379,3.0113636363636362,4.829545454545454,9.147727272727273,6.284090909090909,321.7613636363636,324.10227272727275,7281.090909090909,571.3068181818181,80.13636363636364,1.0,80.0,201.0,62.0,12.11484518,4556.0,2.0,268.0,2.0,869.0,1.0,0.0,4.0,9.0,9.0,34.0,15.0,136645.0,656.0,1.0,437.1339457,7.0,52.0,35.0,7.651116026543335,156.0,3475.0
102185479,4.964285714285714,6.214285714285714,11.857142857142858,8.071428571428571,422.42857142857144,505.64285714285717,18667.678571428572,158.21428571428572,197.85714285714286,3.0,44.0,269.0,21.0,16.335148599999997,26166.0,16.0,1937.0,16.0,3482.0,2.0,2.0,1.0,19.0,5.0,212.0,54.0,379475.0,2908.0,2.0,627.9724289675901,15.0,36.0,15.0,15.753870902875526,252.0,3933.0
102226328,2.8333333333333335,6.5,9.166666666666666,2.6666666666666665,254.33333333333334,348.5,9091.333333333334,269.3333333333333,62.0,0.0,36.0,47.0,30.0,4.16372554,38.0,0.0,26.0,0.0,347.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,52255.0,282.0,0.0,220.29722399999997,2.0,14.0,10.0,2.2690528855821435,58.0,919.0
102317290,7.642857142857143,5.5,11.5,5.5,440.92857142857144,486.42857142857144,19302.85714285714,739.8571428571429,168.78571428571428,1.0,42.0,154.0,34.0,7.08546871,28298.0,18.0,744.0,18.0,1565.0,4.0,0.0,4.0,22.0,5.0,111.0,9.0,215120.0,398.0,4.0,414.2514068500001,6.0,30.0,19.0,8.098934244922582,139.0,2039.0
102424452,6.222222222222222,6.0,12.444444444444445,16.77777777777778,384.0,479.22222222222223,17174.0,0.0,176.0,0.0,4.0,103.0,9.0,5.002712119999999,10114.0,11.0,362.0,11.0,1308.0,2.0,0.0,0.0,1.0,3.0,50.0,13.0,116155.0,146.0,2.0,502.365671,3.0,5.0,7.0,4.943897044037804,59.0,1175.0
102425017,3.75,5.833333333333333,7.666666666666667,8.416666666666666,402.3333333333333,433.0833333333333,10659.083333333334,581.6666666666666,158.5,2.0,0.0,29.0,0.0,6.525776389999999,10495.0,4.0,570.0,4.0,1346.0,1.0,9.0,0.0,2.0,0.0,54.0,5.0,122625.0,843.0,1.0,35.70552907,3.0,0.0,0.0,6.9356525236275886,74.0,2137.0
102481068,5.181818181818182,7.0,14.363636363636363,2.0,353.72727272727275,408.0,15069.90909090909,218.0909090909091,58.72727272727273,0.0,34.0,51.0,9.0,7.2452152,5758.0,2.0,21.0,2.0,591.0,2.0,0.0,1.0,4.0,4.0,0.0,9.0,91435.0,907.0,2.0,486.51649299999997,8.0,28.0,6.0,4.5039211743414445,90.0,1778.0
102500941,6.0,2.3333333333333335,6.833333333333333,14.666666666666666,545.6666666666666,506.1666666666667,12833.0,92.0,208.66666666666666,1.0,0.0,24.0,0.0,2.6329284800000003,6567.0,2.0,186.0,2.0,519.0,1.0,0.0,0.0,1.0,1.0,25.0,3.0,49570.0,109.0,1.0,49.221308,2.0,0.0,0.0,3.003619545545948,29.0,1015.0
102528150,4.5,5.785714285714286,10.928571428571429,17.714285714285715,410.2857142857143,482.07142857142856,13104.57142857143,217.42857142857142,151.42857142857142,0.0,15.0,77.0,10.0,7.69921289,23267.0,12.0,371.0,12.0,1899.0,2.0,0.0,0.0,6.0,6.0,30.0,3.0,171915.0,868.0,2.0,371.73376849000005,6.0,7.0,9.0,8.150211140156845,104.0,3612.0
102572463,6.6,5.4,9.2,5.4,292.4,292.2,8847.6,579.4,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102727762,5.473684210526316,5.947368421052632,12.105263157894736,5.7368421052631575,359.4736842105263,359.7894736842105,7960.789473684211,1594.3157894736842,63.26315789473684,0.0,6.0,25.0,2.0,2.0233333,3758.0,1.0,26.0,1.0,198.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,23820.0,76.0,0.0,44.92137100000001,0.0,4.0,1.0,2.0369997989141364,12.0,691.0
102856993,6.785714285714286,3.0,9.642857142857142,8.714285714285714,500.92857142857144,499.57142857142856,15222.42857142857,752.6428571428571,204.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102958828,3.6666666666666665,9.75,11.416666666666666,0.4166666666666667,238.91666666666666,307.0833333333333,9653.25,54.166666666666664,42.25,1.0,35.0,128.0,60.0,8.56247627,1608.0,2.0,159.0,2.0,298.0,0.0,0.0,2.0,8.0,4.0,5.0,5.0,90965.0,358.0,0.0,738.1602179999999,7.0,31.0,40.0,3.994369595817415,52.0,1630.0
103032016,3.888888888888889,9.777777777777779,11.666666666666666,8.0,388.3333333333333,438.77777777777777,11947.666666666666,17.77777777777778,137.33333333333334,1.0,39.0,50.0,46.0,5.31899885,6072.0,6.0,329.0,6.0,835.0,0.0,2.0,3.0,4.0,0.0,10.0,5.0,84430.0,333.0,0.0,228.45641799999999,4.0,26.0,26.0,4.458676855017092,68.0,1446.0
103057673,11.846153846153847,4.153846153846154,9.538461538461538,15.615384615384615,658.0769230769231,648.3846153846154,30281.153846153848,76.53846153846153,320.6923076923077,2.0,7.0,116.0,2.0,7.9865139,51519.0,24.0,1237.0,24.0,2869.0,5.0,0.0,2.0,21.0,21.0,200.0,17.0,292415.0,579.0,5.0,247.582818573,8.0,6.0,2.0,10.525035190026143,71.0,2368.0
103059732,2.5555555555555554,2.6666666666666665,13.11111111111111,3.2222222222222223,311.77777777777777,355.8888888888889,7816.777777777777,1405.5555555555557,59.333333333333336,0.0,13.0,14.0,4.0,0.375,554.0,0.0,29.0,0.0,25.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,10795.0,75.0,0.0,67.33673,0.0,8.0,1.0,0.28855821435753065,13.0,158.0
103072159,7.285714285714286,5.857142857142857,16.714285714285715,3.857142857142857,474.85714285714283,490.57142857142856,8375.42857142857,502.42857142857144,56.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103201965,10.8,6.2,10.6,10.0,618.4,596.2,10021.4,247.2,166.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103265320,2.5454545454545454,6.454545454545454,10.0,4.181818181818182,310.27272727272725,421.6363636363636,10305.363636363636,711.1818181818181,94.27272727272727,1.0,18.0,56.0,11.0,5.69522818,3175.0,3.0,179.0,3.0,864.0,0.0,0.0,0.0,5.0,0.0,26.0,9.0,91085.0,21.0,0.0,189.365078,2.0,6.0,2.0,2.7432133521013475,38.0,985.0
103363007,4.9411764705882355,7.823529411764706,8.294117647058824,11.529411764705882,343.7647058823529,384.52941176470586,16107.058823529413,674.4117647058823,141.35294117647058,1.0,14.0,92.0,1.0,8.697535629999999,11816.0,1.0,685.0,1.0,1688.0,1.0,4.0,0.0,8.0,9.0,46.0,22.0,193670.0,149.0,1.0,522.1244800000001,13.0,16.0,1.0,8.053488839734566,120.0,2483.0
103598460,3.4545454545454546,8.181818181818182,12.272727272727273,6.2727272727272725,272.72727272727275,362.1818181818182,11374.454545454546,491.3636363636364,47.81818181818182,2.0,19.0,57.0,10.0,6.09326238,3227.0,1.0,47.0,1.0,467.0,0.0,0.0,0.0,7.0,11.0,2.0,4.0,82135.0,164.0,0.0,586.403867,3.0,18.0,7.0,3.900663583350091,95.0,3127.0
103767715,6.545454545454546,6.090909090909091,9.090909090909092,10.636363636363637,470.90909090909093,489.90909090909093,20281.545454545456,17.09090909090909,238.72727272727272,1.0,3.0,62.0,1.0,6.71858257,29941.0,12.0,495.0,12.0,2095.0,4.0,1.0,0.0,5.0,4.0,75.0,5.0,179520.0,241.0,4.0,175.04379297,7.0,2.0,1.0,6.400160868690931,93.0,1302.0
103832074,1.7142857142857142,4.714285714285714,11.714285714285714,2.5714285714285716,294.14285714285717,339.85714285714283,7597.285714285715,146.57142857142858,70.14285714285714,0.0,61.0,47.0,63.0,3.6154040999999997,8751.0,6.0,75.0,6.0,379.0,1.0,3.0,1.0,11.0,0.0,1.0,9.0,57285.0,211.0,1.0,210.293293,1.0,22.0,23.0,2.4242911723305847,46.0,930.0
103834233,4.166666666666667,4.833333333333333,5.666666666666667,7.5,475.6666666666667,451.1666666666667,14216.833333333334,423.3333333333333,217.5,0.0,0.0,30.0,0.0,3.2406974699999997,6824.0,6.0,222.0,5.0,1077.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,88425.0,131.0,0.0,143.7791846,3.0,0.0,0.0,4.4580735974261,45.0,1361.0
103850210,6.294117647058823,8.058823529411764,13.588235294117647,4.117647058823529,445.29411764705884,528.0,19026.941176470587,448.4117647058824,169.23529411764707,1.0,45.0,79.0,39.0,9.86663782,37545.0,10.0,449.0,10.0,2290.0,3.0,3.0,2.0,23.0,10.0,45.0,14.0,243560.0,738.0,3.0,492.9938137,9.0,22.0,24.0,9.77518600442389,200.0,5595.0
103867263,2.888888888888889,6.555555555555555,13.444444444444445,1.6666666666666667,239.55555555555554,304.77777777777777,9439.333333333334,616.1111111111111,58.0,0.0,98.0,49.0,90.0,4.8192892899999995,5842.0,3.0,96.0,3.0,389.0,0.0,0.0,0.0,13.0,6.0,9.0,18.0,84860.0,627.0,0.0,381.347839,2.0,103.0,44.0,2.8483812587975064,64.0,2259.0
103910993,5.416666666666667,7.5,7.25,10.833333333333334,443.3333333333333,518.8333333333334,23019.75,650.75,223.25,1.0,8.0,61.0,3.0,6.56562775,8468.0,9.0,628.0,9.0,2018.0,0.0,0.0,0.0,5.0,11.0,30.0,5.0,157095.0,1024.0,0.0,118.42061197,12.0,8.0,3.0,7.894027749849185,104.0,3191.0
104105272,6.4,5.0,8.8,9.8,434.4,482.2,12719.6,0.0,158.8,0.0,1.0,8.0,0.0,1.6103562999999999,4565.0,3.0,159.0,3.0,417.0,1.0,0.0,1.0,2.0,1.0,40.0,1.0,33195.0,9.0,1.0,47.324585,1.0,1.0,0.0,2.1496078825658556,20.0,722.0
104121929,9.2,6.2,8.4,14.4,584.6,636.4,18266.8,231.4,226.2,0.0,0.0,22.0,0.0,2.40112901,5973.0,5.0,163.0,5.0,749.0,1.0,0.0,0.0,2.0,1.0,36.0,0.0,63225.0,81.0,1.0,9.21032209,1.0,0.0,0.0,2.263221395535894,26.0,850.0
104130823,1.1,4.7,3.2,4.2,295.3,290.9,4761.2,229.3,92.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104231808,2.8333333333333335,6.833333333333333,14.666666666666666,0.6666666666666666,370.0,426.8333333333333,6256.0,338.0,94.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104314302,3.7857142857142856,7.714285714285714,13.785714285714286,4.142857142857143,297.42857142857144,402.07142857142856,10842.285714285714,1691.5,53.857142857142854,1.0,25.0,84.0,14.0,8.43734156,8343.0,2.0,97.0,2.0,668.0,0.0,0.0,1.0,5.0,6.0,1.0,10.0,110805.0,707.0,0.0,658.6979418000002,9.0,20.0,12.0,4.614518399356526,108.0,3770.0
104461642,1.7142857142857142,5.571428571428571,7.142857142857143,1.7142857142857142,222.14285714285714,263.57142857142856,7871.857142857143,0.0,36.857142857142854,0.0,51.0,27.0,44.0,4.01615408,664.0,0.0,16.0,0.0,234.0,0.0,0.0,0.0,5.0,1.0,1.0,8.0,38835.0,176.0,0.0,146.2866447,1.0,47.0,10.0,2.4285139754675247,40.0,867.0
104474051,3.1,10.2,17.7,3.1,272.4,367.3,12855.2,0.0,97.3,0.0,63.0,82.0,41.0,5.775962979999999,5237.0,5.0,172.0,5.0,792.0,0.0,0.0,1.0,7.0,4.0,5.0,4.0,113375.0,252.0,0.0,602.2068191999999,6.0,36.0,18.0,2.957771968630605,104.0,1133.0
104497919,6.666666666666667,5.166666666666667,12.166666666666666,7.833333333333333,418.3333333333333,465.0,12815.166666666666,126.5,185.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104500774,8.0,5.129032258064516,10.32258064516129,9.96774193548387,493.1290322580645,531.1612903225806,19569.870967741936,926.6451612903226,167.16129032258064,2.0,7.0,100.0,3.0,14.716080309999999,91315.0,31.0,1058.0,31.0,3209.0,6.0,1.0,2.0,14.0,12.0,200.0,11.0,352710.0,624.0,6.0,628.575456,8.0,7.0,3.0,18.002815202091295,189.0,4434.0
104504914,6.708333333333333,4.083333333333333,12.666666666666666,11.291666666666666,473.7916666666667,503.3333333333333,16349.375,433.7916666666667,142.58333333333334,6.0,3.0,196.0,20.0,13.515225040000002,54541.0,32.0,746.0,32.0,2674.0,5.0,0.0,1.0,9.0,6.0,61.0,19.0,296225.0,495.0,5.0,973.6223964,8.0,6.0,20.0,17.14840136738387,193.0,4458.0
104512126,6.875,4.1875,8.8125,13.25,542.5625,544.375,19263.6875,298.0625,300.5,1.0,0.0,57.0,0.0,9.33034717,50945.0,35.0,1488.0,35.0,3105.0,5.0,0.0,2.0,6.0,7.0,246.0,11.0,295750.0,1064.0,5.0,184.38554887499998,5.0,0.0,0.0,10.852000804343454,129.0,3579.0
104641064,4.833333333333333,9.833333333333334,11.0,4.0,329.0,358.5,9635.833333333334,585.0,38.5,0.0,49.0,20.0,28.0,1.25356257,232.0,0.0,25.0,0.0,82.0,0.0,0.0,1.0,5.0,6.0,0.0,3.0,31025.0,190.0,0.0,208.660844,2.0,26.0,10.0,0.9865272471345266,49.0,581.0
104690731,2.7777777777777777,6.555555555555555,8.666666666666666,4.888888888888889,274.1111111111111,355.1111111111111,9551.444444444445,1089.888888888889,111.88888888888889,0.0,2.0,45.0,2.0,3.88781692,4613.0,5.0,326.0,5.0,656.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,77860.0,237.0,0.0,284.935817,5.0,2.0,2.0,3.799718479790871,77.0,3139.0
104715188,3.7142857142857144,10.285714285714286,15.714285714285714,1.5714285714285714,395.14285714285717,430.2857142857143,4282.0,580.4285714285714,47.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104784070,7.0,5.166666666666667,7.666666666666667,8.333333333333334,488.8333333333333,512.1666666666666,18377.333333333332,581.8333333333334,231.0,0.0,0.0,31.0,0.0,2.90833335,10796.0,4.0,195.0,4.0,846.0,2.0,0.0,0.0,2.0,0.0,27.0,0.0,71865.0,269.0,2.0,97.5021517,2.0,0.0,0.0,3.007239091091896,36.0,750.0
104849089,11.5,6.5,9.166666666666666,14.0,573.0,538.8333333333334,16683.5,309.3333333333333,154.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104890603,5.5,6.083333333333333,8.75,13.666666666666666,427.9166666666667,450.8333333333333,17289.75,781.9166666666666,199.5,1.0,4.0,71.0,2.0,7.64225229,20863.0,10.0,613.0,10.0,1786.0,2.0,6.0,1.0,3.0,3.0,100.0,12.0,145990.0,1107.0,2.0,204.45058411000002,5.0,4.0,2.0,7.56324150412226,89.0,4891.0
105224607,3.2,4.4,7.6,4.6,311.6,332.2,8918.2,188.4,60.4,0.0,9.0,27.0,6.0,2.6389880999999997,1679.0,0.0,67.0,0.0,206.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,30765.0,202.0,0.0,42.9716127,1.0,8.0,1.0,2.559621958576312,33.0,953.0
105242513,6.083333333333333,6.916666666666667,7.666666666666667,16.833333333333332,466.9166666666667,485.5833333333333,16841.25,482.8333333333333,196.75,1.0,34.0,102.0,49.0,6.20113995,41902.0,14.0,628.0,14.0,1845.0,3.0,0.0,0.0,6.0,0.0,75.0,6.0,190650.0,20.0,0.0,30.171442,2.0,9.0,3.0,2.8634626985722904,37.0,487.0
105297599,7.5,8.666666666666666,8.5,5.666666666666667,419.8333333333333,553.5,17475.833333333332,42.5,166.0,0.0,28.0,41.0,17.0,2.70211718,9188.0,4.0,359.0,4.0,627.0,1.0,2.0,0.0,1.0,0.0,33.0,2.0,87995.0,219.0,1.0,216.87293599999998,4.0,15.0,10.0,2.814598833701991,54.0,1110.0
105338676,2.5555555555555554,6.444444444444445,11.444444444444445,1.1111111111111112,310.77777777777777,334.3333333333333,7209.777777777777,406.77777777777777,45.55555555555556,0.0,15.0,30.0,13.0,1.54048583,2723.0,2.0,92.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,24005.0,52.0,0.0,104.75966,1.0,9.0,4.0,1.006434747637241,24.0,611.0
105397392,4.0,7.3,13.4,4.6,279.8,363.7,10385.0,270.7,51.7,2.0,82.0,56.0,69.0,5.1788908199999995,9072.0,4.0,34.0,4.0,487.0,0.0,0.0,0.0,9.0,4.0,1.0,11.0,90780.0,562.0,0.0,387.85629500000005,4.0,77.0,50.0,3.1311079831087874,105.0,1602.0
105663807,3.9310344827586206,4.517241379310345,13.241379310344827,3.2758620689655173,299.58620689655174,342.0689655172414,8273.379310344828,1467.0,38.41379310344828,5.0,57.0,105.0,45.0,13.042968360000001,8476.0,3.0,199.0,3.0,644.0,1.0,0.0,0.0,7.0,9.0,5.0,11.0,175460.0,1342.0,1.0,756.5577611500001,7.0,52.0,28.0,7.861250754071989,160.0,4338.0
105725681,2.066666666666667,5.2,10.133333333333333,4.133333333333334,295.93333333333334,304.93333333333334,4070.4,974.4,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105826779,4.75,6.178571428571429,9.857142857142858,7.571428571428571,401.85714285714283,446.9642857142857,14617.285714285714,638.5357142857143,139.14285714285714,1.0,14.0,117.0,5.0,15.96911762,24881.0,12.0,880.0,12.0,2975.0,2.0,0.0,0.0,10.0,8.0,31.0,12.0,308360.0,1586.0,2.0,664.0641690000001,15.0,14.0,5.0,15.43997586969636,203.0,3971.0
105974533,2.875,7.25,10.875,1.0,244.375,300.375,8990.125,199.625,37.25,2.0,18.0,35.0,18.0,6.1822222,85.0,1.0,32.0,1.0,248.0,0.0,1.0,0.0,4.0,1.0,3.0,4.0,51190.0,558.0,0.0,381.48611299999993,7.0,12.0,14.0,3.019505328775387,58.0,1305.0
106042510,12.214285714285714,3.642857142857143,13.785714285714286,16.928571428571427,628.1428571428571,612.2857142857143,33015.357142857145,514.7142857142857,297.07142857142856,1.0,11.0,109.0,1.0,9.536315850000001,88554.0,35.0,1091.0,35.0,3086.0,3.0,0.0,0.0,12.0,9.0,218.0,16.0,265720.0,213.0,3.0,478.571503585,6.0,11.0,1.0,10.46229640056304,73.0,4267.0
106067717,5.857142857142857,6.142857142857143,11.428571428571429,8.0,439.2857142857143,491.0,10190.0,578.1428571428571,181.42857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106139701,2.25,8.0,9.25,3.75,244.25,310.5,7381.5,0.0,49.0,1.0,67.0,63.0,93.0,3.9713421400000004,4782.0,5.0,104.0,5.0,281.0,0.0,0.0,1.0,9.0,8.0,2.0,12.0,64545.0,251.0,0.0,213.335979,1.0,29.0,37.0,2.4633018298813596,63.0,978.0
106144415,2.5,4.75,12.375,3.375,312.875,407.875,9470.5,0.0,126.875,0.0,3.0,53.0,0.0,4.55652509,2153.0,0.0,452.0,0.0,539.0,0.0,0.0,1.0,7.0,4.0,22.0,13.0,79640.0,139.0,0.0,254.52243700000002,3.0,3.0,0.0,3.788658757289362,58.0,2343.0
106670947,5.666666666666667,5.0,6.5,14.166666666666666,499.3333333333333,527.1666666666666,17930.166666666668,234.5,247.16666666666666,1.0,1.0,22.0,0.0,3.1669017,13042.0,10.0,464.0,10.0,1039.0,1.0,5.0,0.0,4.0,2.0,78.0,1.0,94290.0,145.0,1.0,30.038437899999998,3.0,1.0,0.0,3.889804946712246,45.0,1440.0
106873918,4.333333333333333,7.666666666666667,7.833333333333333,12.666666666666666,422.3333333333333,464.1666666666667,15376.333333333334,0.0,207.16666666666666,2.0,1.0,24.0,0.0,3.37912873,17098.0,7.0,271.0,7.0,980.0,0.0,0.0,0.0,3.0,0.0,25.0,2.0,79290.0,4.0,0.0,3.90093076,1.0,1.0,0.0,2.4212748843756287,35.0,682.0
106912244,2.8,8.4,12.0,7.4,256.2,301.0,12964.8,344.0,60.2,0.0,25.0,47.0,9.0,2.73914365,1441.0,2.0,67.0,2.0,238.0,0.0,1.0,0.0,2.0,3.0,9.0,7.0,44085.0,35.0,0.0,316.699149,1.0,23.0,4.0,1.679871305047255,49.0,722.0
106943210,9.444444444444445,8.0,6.444444444444445,22.0,521.2222222222222,586.4444444444445,29001.11111111111,0.0,263.55555555555554,0.0,7.0,62.0,9.0,5.60727887,26141.0,14.0,442.0,14.0,2009.0,2.0,0.0,2.0,4.0,4.0,86.0,7.0,168075.0,370.0,2.0,112.15756830000001,5.0,6.0,8.0,5.965815403177157,83.0,1633.0
107149125,2.0,7.4,10.8,1.0,238.6,263.2,5387.0,770.8,18.2,0.0,15.0,7.0,24.0,0.5862069,490.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,10695.0,55.0,0.0,76.076417,2.0,7.0,11.0,0.49406796702191835,21.0,210.0
107158656,3.4,9.8,14.4,0.4,264.0,355.8,10701.6,922.6,32.4,1.0,19.0,32.0,11.0,2.98470675,5.0,0.0,51.0,0.0,106.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,41375.0,140.0,0.0,406.729781,10.0,18.0,11.0,1.8170118640659563,43.0,1967.0
107166029,3.142857142857143,5.571428571428571,9.0,3.142857142857143,264.57142857142856,325.7142857142857,6919.857142857143,0.0,47.57142857142857,0.0,32.0,33.0,31.0,4.661394270000001,402.0,1.0,102.0,1.0,238.0,0.0,0.0,0.0,5.0,0.0,1.0,14.0,54625.0,720.0,0.0,159.22940000000003,1.0,27.0,22.0,2.0621355318721095,69.0,883.0
107171842,3.6,6.9,11.7,3.5,337.4,422.4,16268.2,1331.4,108.5,0.0,9.0,74.0,6.0,4.821340360000001,1931.0,2.0,151.0,2.0,926.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,124720.0,205.0,0.0,446.45264000000003,4.0,7.0,6.0,3.7015885783229434,84.0,1278.0
