,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,cluster
32454083,0.5032594524119947,0.5374878286270692,0.5435160322223981,0.468458529736235,0.44448829774637866,0.48651532419057525,0.5001127300202787,0.18678153924055563,0.4733417779824965,6
32578330,0.26502311248073956,0.3958573072497124,0.20664551054694796,0.3516652838686737,0.3944447035775922,0.32699973785784664,0.2247239593797353,0.25988411234312875,0.29960533478497553,2
32995405,0.4369574204216618,0.5538746526705772,0.5587719737566988,0.7459217095430406,0.5450324744396752,0.5873714946754718,0.4763817802096539,0.5344348746987692,0.48775010953702364,1
34127506,0.20338983050847456,0.430379746835443,0.4866529774127312,0.2620599739243807,0.26736788096459724,0.3297205926220543,0.23723126411574483,0.0,0.15748502994011976,2
34322358,0.19149568837347605,0.7879191650011105,0.6941532475953749,0.07294311397790433,0.14739002457400543,0.19792010103811786,0.2299794066053355,0.43020710837794524,0.06543491963441539,4
34505203,0.3437107076396922,0.3800473274987792,0.5833511049908912,0.3201381930446961,0.4480491403184772,0.476221000239289,0.42237949360442084,0.4942712258954901,0.3431919543701914,0
34547465,0.36636245110821375,0.3719571567672833,0.8432317169483499,0.1826296259151539,0.3825679835813237,0.4324724072785125,0.3216276490668376,0.4801271502091175,0.18233245048364805,0
34695693,0.590042372881356,0.46202531645569617,0.27104722792607816,0.624348109517601,0.5991854797331965,0.600825295813861,0.7631519321134256,0.017356715614912338,0.5372848053892216,3
34726076,0.562550443906376,0.3942133815551537,0.49985332942211796,0.42633637548891784,0.582349923037455,0.5598919492227636,0.5704994491458902,0.8439955512555044,0.4643391787852867,0
35125459,0.29661016949152536,0.5443037974683544,0.91170431211499,0.03129074315514993,0.24366341713699327,0.2608133638261908,0.25265770213261457,0.5388473954047724,0.09640718562874252,7
35334936,0.1879815100154083,0.7353279631760643,0.4278514093709166,0.09565011259926512,0.11797425253043516,0.15156788125864393,0.14185639646549797,0.10281864790061512,0.05790691344583561,9
35504297,0.19161958568738227,0.699367088607595,0.6419404517453803,0.13868970013037807,0.17096374208996068,0.2624217308563412,0.21388491983591168,0.5338104864231913,0.09147330339321358,7
35533647,0.3940677966101695,0.39873417721518983,0.20944558521560583,0.48989569752281614,0.46584787070292455,0.4942453017798549,0.4278295169777083,0.018988543578707513,0.47848053892215575,8
