,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,firstblood_claimed,obs_placed,rune_pickups,sen_placed,teamfight_participation,tower_damage,towers_killed,neutral_kills,tower_kills,lane_kills,roshan_kills,necronomicon_kills,courier_kills,observer_kills,sentry_kills,ancient_kills,camps_stacked,gold_spent,pings,roshans_killed,stuns,buyback_count,observer_uses,sentry_uses,lane_efficiency,purchase_tpscroll,actions_per_min,Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10,KDA
116287390,4.276595744680851,9.0,14.27659574468085,2.6170212765957452,334.3404255319149,362.1489361702128,7729.8936170212755,1331.7446808510638,54.46808510638298,1.0,92.0,37.0,95.0,5.21401182,2293.0,2.0,85.0,2.0,191.0,1.0,4.0,0.0,12.0,10.0,7.0,19.0,69450.0,454.0,1.0,200.517443,7.0,55.0,24.0,3.1809772772974063,77.0,1189.0,156.6885663445347,190.87494772516712,160.799631777141,157.0420043371456,191.22838571777802,156.91078609764855,7907.4558746037565,194.31935389843184,191.09716747828097,160.57741202402715,2.06144281612001
116293223,6.875,4.875,10.625,8.25,468.75,486.5,20130.125,345.25,218.625,2.0,0.0,28.0,0.0,4.88391705,12955.0,6.0,285.0,6.0,1484.0,0.0,0.0,0.0,0.0,1.0,26.0,3.0,108470.0,259.0,0.0,35.8279901,3.0,0.0,0.0,5.549969837120451,55.0,2717.0,115.66429406576276,170.61188488441263,121.40776599454371,116.8027260645157,171.75031688316557,116.89503805050154,22420.411888986895,170.61188488441263,171.8426288691514,115.66429406576276,3.589669955488093
116444256,2.4,4.4,9.2,3.0,318.4,390.6,8507.6,1825.6,92.4,0.0,31.0,42.0,28.0,3.1095238400000005,1853.0,1.0,155.0,1.0,293.0,0.0,0.0,0.0,4.0,4.0,5.0,11.0,53660.0,218.0,0.0,167.573609,2.0,25.0,4.0,1.8230444399758696,44.0,1472.0,436.8082543578555,504.5794413763323,446.35349196609167,437.2225732233303,504.9937602418072,437.03552191995635,12699.75682370855,509.3520601804504,504.8067089384332,441.58087316197356,2.6363037203699915
116539731,3.8,4.8,10.6,0.2,316.0,295.8,7031.4,644.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.62198704193665,195.82925355721758,144.62198704193665,144.62198704193665,195.82925355721758,144.62198704193665,195.82925355721758,195.82925355721758,195.82925355721758,144.62198704193665,2.9999375013020564
116591584,4.8,6.65,8.6,7.85,403.9,459.55,16256.8,507.4,192.7,2.0,57.0,117.0,36.0,10.47116591,36235.0,16.0,1218.0,16.0,2547.0,5.0,1.0,1.0,13.0,4.0,220.0,13.0,264405.0,938.0,5.0,519.7303224999998,10.0,42.0,20.0,10.57952945907903,177.0,3916.0,108.43445963218596,148.41130208568293,125.87780634877669,109.87496871612142,150.00218484820965,110.69006481105546,39907.9637900182,151.7195230146915,150.81728094314371,111.74268056119455,2.0150072931234115
116653360,2.8,5.4,10.9,1.3,276.0,264.7,6318.3,609.2,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.905168422807,161.83033647525048,120.905168422807,120.905168422807,161.83033647525048,120.905168422807,161.83033647525048,161.83033647525048,161.83033647525048,120.905168422807,2.5369900557397083
116780013,7.4,5.4,8.4,19.8,457.6,474.4,14087.2,544.2,188.0,0.0,0.0,14.0,0.0,2.25466642,25737.0,11.0,186.0,11.0,801.0,0.0,0.0,0.0,3.0,0.0,56.0,0.0,71650.0,114.0,0.0,45.769465999999994,0.0,0.0,0.0,3.1829881359340435,34.0,683.0,135.59008166515434,188.62613655302678,138.18262624766209,136.17951299715452,189.21556788502696,137.62708097998186,13456.898946315807,188.62613655302678,190.66313586785427,135.59008166515434,2.9258717431158683
116818204,4.142857142857143,4.285714285714286,9.714285714285714,2.571428571428572,348.1428571428572,377.8571428571428,10060.857142857143,778.2857142857142,85.14285714285714,0.0,3.0,7.0,1.0,1.2565788999999998,1402.0,0.0,119.0,0.0,274.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,26685.0,56.0,0.0,26.4671133,0.0,2.0,1.0,1.6647898652724713,23.0,1099.0,201.69529377647854,269.99370014699656,203.32858899959,202.08373568139768,270.3821420519157,201.69529377647854,6496.348418536901,270.2270280360124,269.99370014699656,201.92862166549446,3.2332578906492184
116835433,4.0,5.0,13.5,4.833333333333333,336.6666666666667,370.83333333333326,10006.666666666666,411.0,74.83333333333333,0.0,6.0,27.0,4.0,1.96813187,1625.0,1.0,63.0,0.0,221.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26055.0,121.0,0.0,139.51518000000002,0.0,5.0,2.0,1.9081037603056503,27.0,469.0,97.56471537235922,156.76353139603873,102.96460737451916,97.94632849215796,157.14514451583747,97.76471137243922,5367.659313480397,157.36351939627875,156.96352739611874,98.16470337259922,3.499930001399972
116850318,6.0,5.28,12.32,14.24,462.64,534.56,20270.6,474.12,242.32,0.0,3.0,170.0,4.0,15.67380236,49903.0,28.0,808.0,28.0,5181.0,2.0,3.0,1.0,7.0,2.0,86.0,20.0,399730.0,585.0,2.0,434.9147447,13.0,5.0,4.0,15.705610295596216,212.0,4417.0,136.6337758754569,191.79182212458096,168.64074544042728,139.41887659241232,194.76631319399178,141.74731539175394,75896.79740913998,191.98121247703642,197.09475199333343,137.20194693282326,3.4696312569837695
116885013,7.272727272727272,7.409090909090909,11.409090909090908,10.590909090909092,479.5,521.5909090909091,24295.681818181816,90.4090909090909,255.9090909090909,1.0,19.0,117.0,5.0,14.158895830000002,64010.0,29.0,1450.0,29.0,4122.0,5.0,0.0,1.0,12.0,10.0,164.0,17.0,379970.0,599.0,5.0,726.3053657,25.0,20.0,8.0,14.983309873315903,239.0,3463.0,47.956407950322145,83.67985217377435,63.61263835702831,49.84370037467562,85.7021121016339,51.735498048492595,51367.2821593819,85.2994622158474,87.59390977545088,49.441050488889104,2.521438360954637
116985284,4.888888888888889,5.0,8.0,10.555555555555557,475.0,499.4444444444445,9960.333333333334,57.111111111111114,177.33333333333337,1.0,0.0,38.0,0.0,3.40345003,27793.0,13.0,540.0,13.0,657.0,1.0,0.0,0.0,0.0,0.0,116.0,9.0,78990.0,150.0,1.0,82.178062,1.0,0.0,0.0,4.056102955962196,39.0,1184.0,46.8879511298663,111.30888493341247,54.48779913290623,47.6991554969714,112.12008930051756,49.48789913090628,15908.992931252486,111.30888493341247,113.90883293445245,46.8879511298663,2.577726223253313
117197143,2.849056603773585,5.113207547169812,11.698113207547168,1.5283018867924532,299.811320754717,320.39622641509436,8217.11320754717,1038.9433962264152,74.86792452830188,1.0,71.0,55.0,58.0,5.771053460000001,5649.0,4.0,167.0,4.0,622.0,1.0,0.0,0.0,10.0,3.0,3.0,27.0,103475.0,154.0,1.0,347.330584,1.0,68.0,27.0,3.161069776794692,90.0,1525.0,223.10633777272994,271.1238488693764,233.8625849752754,223.72454228079718,271.7420533774436,223.8886102965514,20507.53619947654,279.1421422385466,271.90612139319785,231.1246311419002,2.8449628106904177
117201231,3.7058823529411766,6.470588235294117,10.647058823529411,5.470588235294118,376.7058823529412,402.4117647058823,9340.35294117647,739.5882352941177,95.0,0.0,32.0,17.0,49.0,4.953512549999999,11702.0,3.0,289.0,3.0,660.0,1.0,0.0,2.0,7.0,6.0,49.0,12.0,93475.0,160.0,1.0,220.26061600000003,7.0,15.0,26.0,4.91654936657953,72.0,2367.0,133.30703070952543,180.5063012662532,135.62517670181464,133.7577631912221,181.2661198802551,133.46157377567803,14626.41940988185,178.80632753857444,180.96993046471104,131.29797084954143,2.218147537719872
117241517,3.5,4.333333333333333,13.666666666666664,3.333333333333333,338.0,385.66666666666674,10693.333333333334,371.0,84.83333333333333,0.0,16.0,53.0,18.0,3.83537306,2175.0,2.0,77.0,2.0,402.0,0.0,1.0,0.0,4.0,6.0,0.0,6.0,56310.0,153.0,0.0,312.04112599999996,2.0,5.0,15.0,2.578926201488036,46.0,829.0,108.65133881525811,178.07281370429916,120.88182580401991,109.24646189737655,178.66793678641758,109.11286662615478,13172.388329500089,175.7651746498158,178.53434151519585,106.5744636662231,3.961447043529765
117275286,4.333333333333333,6.575757575757576,9.515151515151516,7.727272727272727,387.3030303030303,471.5151515151515,14528.666666666664,108.9090909090909,160.0909090909091,1.0,9.0,192.0,12.0,18.24362647,37070.0,15.0,1289.0,15.0,4000.0,3.0,1.0,3.0,11.0,10.0,154.0,29.0,393815.0,628.0,3.0,1029.7975056,18.0,9.0,12.0,18.312688517997188,275.0,6250.0,43.188283311820605,90.09079585425658,71.92978171299698,45.51690560048583,92.87563240325795,45.013140353165134,59978.09710727901,89.63458159392046,92.37186715593725,42.42792621126038,2.1059587573092204
117326499,6.0,10.2,8.4,11.4,409.2,427.4,12510.0,736.4,129.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.90112842030962,114.09692061842532,84.90112842030962,84.90112842030962,114.09692061842532,84.90112842030962,114.09692061842532,114.09692061842532,114.09692061842532,84.90112842030962,1.4117508651875963
117393599,9.0,6.0,9.333333333333334,5.666666666666668,451.66666666666674,490.66666666666674,12592.5,90.5,170.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.554829641728205,96.8594967861647,43.554829641728205,43.554829641728205,96.8594967861647,43.554829641728205,96.8594967861647,96.8594967861647,96.8594967861647,43.554829641728205,3.0555046304783815
117470268,4.6,6.2,17.4,6.4,400.4,532.2,20355.0,761.2,168.8,0.0,1.0,19.0,0.0,3.13477407,8833.0,3.0,115.0,3.0,718.0,0.0,0.0,0.0,6.0,7.0,12.0,0.0,68415.0,479.0,0.0,266.681963,3.0,1.0,0.0,3.0046249748642673,35.0,1029.0,149.9975806841825,208.60953855582977,153.06204738633247,150.4821897993362,209.09414767098343,150.48144384767988,11243.10898211319,208.77082627699554,209.09340171932712,150.1588684053483,3.5483298656473283
