,kills,deaths,assists,denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits,firstblood_claimed,obs_placed,rune_pickups,sen_placed,teamfight_participation,tower_damage,towers_killed,neutral_kills,tower_kills,lane_kills,roshan_kills,necronomicon_kills,courier_kills,observer_kills,sentry_kills,ancient_kills,camps_stacked,gold_spent,pings,roshans_killed,stuns,buyback_count,observer_uses,sentry_uses,lane_efficiency,purchase_tpscroll,actions_per_min,Metric_1,Metric_2,Metric_3,Metric_4,Metric_5,Metric_6,Metric_7,Metric_8,Metric_9,Metric_10,KDA
7353870,0.38565891472868213,0.550561797752809,0.18840579710144928,0.22423429465682987,0.32249424117426473,0.31453426124197,0.4090151778757632,0.00490757402257484,0.20063220528077352,0.0,0.06329113924050633,0.11674008810572688,0.0979020979020979,0.14346830429314983,0.005765690376569038,0.0,0.09689487467265245,0.0,0.07913878382310154,0.0,0.0,0.0,0.0851063829787234,0.024390243902439025,0.01775147928994083,0.1,0.1162162952992641,0.08968462549277267,0.0,0.05857158665811729,0.10714285714285714,0.07339449541284404,0.1527777777777778,0.1276019056523965,0.11530398322851153,0.23533966913058782,0.6507034963082261,0.8575492524983567,0.8627031094684826,0.8824281341406054,1.089273890330736,0.6507034963082261,1.0685976596577604,0.713389474774737,0.8575492524983567,0.5065437185846065,1.0424996144145593
7583514,0.3410852713178294,0.9887640449438203,0.5681159420289855,0.1482226693494299,0.26094176889698395,0.2723768736616702,0.2936269408285571,0.23477834123998031,0.19761993306061734,0.0,0.006329113924050633,0.06607929515418502,0.0,0.083551471784609,0.03476150627615063,0.04838709677419355,0.04826038159371493,0.04838709677419355,0.04858888565609543,0.0,0.0,0.0,0.06382978723404255,0.07317073170731707,0.014792899408284023,0.0,0.06353235504967009,0.09395532194480946,0.0,0.1287645643876813,0.14285714285714285,0.009174311926605505,0.0,0.06450499788508202,0.07127882599580712,0.04568813797958465,0.4372676673921977,0.5128664728936152,0.5040911053481597,0.5024990793490827,0.5780978848505003,0.48619966873414405,0.5771142887329296,0.5221441000593664,0.5617984742355615,0.446545294557949,0.9194400564927697
9001808,0.5762273901808784,0.7940074906367041,0.6570048309178745,0.3889261494895298,0.489098408956983,0.5349571734475375,0.5790023929190521,0.7174873221004415,0.45890665674972103,0.0,0.0,0.03524229074889868,0.0,0.09493218982188478,0.08919665271966527,0.11290322580645161,0.10475121586232697,0.11290322580645161,0.13863834739598488,0.6,0.1,0.2,0.0,0.07317073170731707,0.1242603550295858,0.04285714285714286,0.1448332870038478,0.0657030223390276,0.6,0.04534000045294547,0.2857142857142857,0.0,0.0,0.10612435717625057,0.12578616352201258,0.0747624076029567,1.733259029891016,1.5771724990829477,1.525783705462328,1.615043745523806,1.7108122876853211,1.6235802077913581,1.7595574894168413,1.5771724990829477,1.7193487499528741,1.607331493406224,1.5529789551663402
9876019,0.29198966408268734,0.49438202247191015,0.5314009661835748,0.2685744094194799,0.35276155782932433,0.34063169164882223,0.4019493690350409,0.3928513005071159,0.31647452584603936,0.0,0.02531645569620253,0.07488986784140969,0.006993006993006993,0.09574977873789935,0.03180753138075314,0.06451612903225806,0.10924055368499813,0.06451612903225806,0.08801280186208903,0.0,0.0,0.0,0.06382978723404255,0.0,0.06804733727810651,0.05714285714285714,0.1069260142499744,0.016754270696452037,0.0,0.09278188451812332,0.07142857142857142,0.03669724770642202,0.013888888888888888,0.08228700549878669,0.08176100628930817,0.06666666666666667,1.462570290476288,1.511423766851469,1.6140214341741643,1.6289808003820576,1.6778342767572383,1.5930424332444773,1.7276621929027383,1.5575495262946826,1.6418959096196581,1.508696049919502,1.6651578679243817
11582420,0.3275193798449612,0.5154494382022472,0.7789855072463768,0.350128549072211,0.4006401671398725,0.4675053533190578,0.430123137442644,0.3079809422542123,0.3897359613239122,0.2857142857142857,0.02531645569620253,0.11894273127753303,0.0,0.23925370952620914,0.38542259414225943,0.20967741935483872,0.30340441451552563,0.20967741935483872,0.2947337794588304,0.1,0.0,0.0,0.1276595744680851,0.0975609756097561,0.1804733727810651,0.02857142857142857,0.3251744670889965,0.05059132720105125,0.1,0.3301226941334682,0.25,0.03669724770642202,0.0,0.21940604198668712,0.2914046121593291,0.2605420626539951,1.353346259111651,1.504193852441075,1.5840568805649373,1.7789233730190377,1.929770966348462,1.760052975902958,2.1349276734746114,1.5753747033685583,1.9109005692323817,1.4245271100391346,2.146263394156318
11760391,0.45071982281284595,0.3659711075441412,0.5631469979296067,0.7671744754239723,0.5195953133489963,0.6104389721627409,0.44246809111005597,0.04872519922413591,0.573022366254051,0.14285714285714285,0.0,0.2577092511013216,0.0,0.2530584186270514,0.47651882845188287,0.46774193548387094,0.43471754582865696,0.46774193548387094,0.37474541751527496,0.5,0.6,0.0,0.14893617021276595,0.024390243902439025,0.727810650887574,0.22857142857142856,0.3553642229082237,0.19710906701708278,0.5,0.05382559458510337,0.35714285714285715,0.0,0.0,0.24880340167857698,0.2431865828092243,0.2111228440689898,1.6984338634351688,1.8006451692104495,2.4024207277092,2.378092532341663,2.4803038381169435,2.9761690516116084,2.7713970684582576,1.8006451692104495,3.0783803573868895,3.3374596910270156,2.7695898415588553
11767812,0.6408268733850129,0.45692883895131103,0.6183574879227052,0.4269319621432298,0.42936733272620126,0.3614204139900072,0.27609271220478543,0.4060199574676918,0.198710797074501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3231785458654985,1.6791946285460932,1.3231785458654985,1.3231785458654985,1.6791946285460932,1.3231785458654985,1.6791946285460932,1.6791946285460932,1.6791946285460932,1.3231785458654985,2.7551529662701735
12692042,0.20155038759689922,0.9438202247191011,0.7246376811594203,0.10071540353230493,0.19854556168639845,0.24908993576017127,0.231908057693207,0.9074104367740878,0.08488285608032727,0.42857142857142855,0.7151898734177216,0.046255506607929514,0.8601398601398601,0.11908955609439051,0.022485355648535564,0.016129032258064516,0.010475121586232696,0.016129032258064516,0.04349723596159441,0.0,0.0,0.2,0.48936170212765956,0.3902439024390244,0.005917159763313609,0.11428571428571428,0.10702842679697444,0.17148488830486203,0.0,0.07552358519531649,0.25,0.46788990825688076,0.9305555555555556,0.06979785836728332,0.18658280922431866,0.1888771559310102,2.2489706151192004,2.211051181481885,2.0860919211725557,2.1110329608312406,2.2849958396631993,2.0541755859135775,2.324438334330342,1.7208978452332009,2.228138464745536,1.5469349664012424,0.9812143489477001
12929500,0.1434108527131783,0.8689138576779027,0.5314009661835748,0.012035174007004991,0.09803396367921996,0.1643736616702355,0.23476961317777906,0.13454932111892687,0.01059873558943846,0.14285714285714285,0.4810126582278481,0.11233480176211454,0.7902097902097902,0.20418968196822418,0.0403347280334728,0.016129032258064516,0.001122334455667789,0.016129032258064516,0.014256619144602852,0.0,0.0,0.0,0.2553191489361702,0.2926829268292683,0.0,0.05714285714285714,0.11138096004447631,0.03055190538764783,0.0,0.1897906001496689,0.17857142857142858,0.3944954128440367,0.5138888888888888,0.08803624301520514,0.14465408805031446,0.1329109468497008,0.7583733444231499,0.9353267091159752,0.887640329948887,0.8596792582902166,1.036632622983042,0.7769334998401911,1.06349608070931,0.7979370979032332,0.9538868645330164,0.6209837332104078,0.7765259586307656
14353349,0.5684754521963823,0.45692883895131103,0.5333333333333333,0.5612191668529697,0.6047570579096802,0.5907922912205569,0.6577621649299046,0.034451169638475374,0.5552249907028634,0.2857142857142857,0.056962025316455694,0.2709251101321586,0.06293706293706294,0.25869686699477534,0.5679163179916318,0.41935483870967744,0.31425364758698093,0.41935483870967744,0.44428280477160315,0.4,0.2,0.2,0.23404255319148937,0.07317073170731707,0.27514792899408286,0.2,0.3805065031967345,0.03942181340341656,0.4,0.17187384322786464,0.35714285714285715,0.07339449541284404,0.08333333333333333,0.29126316258153556,0.1949685534591195,0.36536430834213307,1.9101846957357476,1.5503984296007474,2.065372080179368,2.109872669017579,2.1876955490776324,2.390143114143226,2.3829640595286903,1.5286517977179659,2.46796599420328,1.8884380638529659,2.4108080095293403
16446200,0.3443492452060383,0.4115907746895328,0.5156369183829139,0.42426488757104025,0.48916889642008266,0.5578214808971035,0.5304409998672988,0.14040827571956227,0.425025934117555,0.14285714285714285,0.0189873417721519,0.2775330396475771,0.0,0.30259062857987434,0.4267029288702929,0.41935483870967744,0.3565282454171343,0.41935483870967744,0.40776840267675296,0.2,0.0,0.2,0.2127659574468085,0.1951219512195122,0.23668639053254437,0.014285714285714285,0.36297932729586985,0.06636005256241786,0.2,0.223290918704309,0.5,0.027522935779816515,0.0,0.3247178254190877,0.2893081761006289,0.21978176698345653,1.859245474748255,1.6960053504799075,2.0475738134292634,2.1621860143149743,2.484747400053319,2.392060034110434,2.577684876987642,1.762858769288168,2.714621419848779,1.440297383549823,2.0889128842818767
16769223,0.632213608957795,0.7191011235955056,0.7729468599033815,0.28335444767369644,0.9111444438492168,0.9986438258386867,0.18844376243917632,0.14771797807950268,0.37399281021445396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254031885903702,1.5939377266086256,0.7254031885903702,0.7254031885903702,1.5939377266086256,0.7254031885903702,1.5939377266086256,1.5939377266086256,1.5939377266086256,0.7254031885903702,1.9537795795372943
19891058,0.44379844961240306,0.31179775280898875,0.3695652173913043,0.40476190476190477,0.489031445867038,0.5058485010706638,0.5230668202235346,0.023617699983641417,0.506600966902194,0.2857142857142857,0.006329113924050633,0.08149779735682819,0.0,0.14156956036340915,0.05343096234309624,0.08064516129032258,0.13468013468013468,0.08064516129032258,0.19464649403549608,0.0,0.0,0.0,0.10638297872340426,0.04878048780487805,0.15976331360946747,0.014285714285714285,0.16655206214978566,0.07391590013140605,0.0,0.09770717750228328,0.14285714285714285,0.009174311926605505,0.0,0.13080767603909257,0.13417190775681342,0.10130235832453362,1.6999759123322378,1.6975633722457721,1.9612724321784027,2.119368725717467,2.1169561856310017,1.9585387283962286,2.231559082858618,1.7269778577429604,1.956126188309763,1.7293903978294258,2.6077894427851955
20130815,0.33591731266149866,0.8014981273408239,0.846376811594203,0.2419703405618899,0.3602614239031446,0.45963597430406855,0.45908504730751026,0.4848028791100932,0.31811082186686496,0.42857142857142855,0.08227848101265822,0.1343612334801762,0.13986013986013987,0.253369591443954,0.11703765690376569,0.11290322580645161,0.24279835390946503,0.11290322580645161,0.21283095723014256,0.0,0.3,0.0,0.2553191489361702,0.24390243902439024,0.14497041420118342,0.4714285714285714,0.27500694942283216,0.07424441524310119,0.0,0.345462973251215,0.39285714285714285,0.11009174311926606,0.2361111111111111,0.18883991184131432,0.31027253668763105,0.30221752903907073,1.2961916659347386,1.4727454122698143,1.4638083667445303,1.5317709486206414,1.7083246949557174,1.4370393325591482,1.8158187554363268,1.315535254594054,1.6135930788942243,1.5132338795752673,1.474921265320039
