k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;cosine;3;6;0;0.750000;10;600.135073
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
kills,deaths,gold_per_min,xp_per_min,hero_damage,last_hits;-2,156894;0;6;8
kills,deaths,denies,gold_per_min,xp_per_min,last_hits;-2,159658;0;6;8
kills,denies,xp_per_min,hero_damage,last_hits;-2,217993;0;5;7
assists,denies,gold_per_min,xp_per_min,hero_damage,last_hits;-2,231277;0;6;8
kills,denies,gold_per_min,xp_per_min,hero_healing,last_hits;-2,240831;0;6;8
kills,assists,gold_per_min,xp_per_min,hero_damage,last_hits;-2,252017;0;6;8
kills,assists,denies,gold_per_min,xp_per_min,last_hits;-2,254696;0;6;8
denies,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits;-2,256603;0;6;8
kills,denies,gold_per_min,xp_per_min,hero_damage;-2,260833;0;5;7
kills,gold_per_min,xp_per_min,hero_damage,hero_healing,last_hits;-2,273763;0;6;8
denies,gold_per_min,xp_per_min,hero_damage,last_hits;-2,324527;0;5;8
kills,denies,gold_per_min,xp_per_min,last_hits;-2,338992;0;5;8
kills,gold_per_min,xp_per_min,hero_damage,last_hits;-2,354753;0;5;8
deaths,xp_per_min;-2,596223;0;2;12
kills,denies,gold_per_min,xp_per_min,hero_damage,last_hits;-2,606405;0;6;11
deaths,gold_per_min;-2,611232;0;2;12
assists,gold_per_min;-2,620871;0;2;12
assists,xp_per_min;-2,633276;0;2;12
deaths,last_hits;-2,637174;0;2;12
assists,denies;-2,664395;0;2;12
assists,last_hits;-2,677604;0;2;12
xp_per_min,hero_healing;-2,691782;0;2;12
kills,deaths;-2,693456;0;2;12
kills,assists;-2,700503;0;2;12
deaths,denies;-2,714516;0;2;12
deaths,hero_damage;-2,723895;0;2;12
assists,hero_damage;-2,752138;0;2;12
gold_per_min,hero_healing;-2,761697;0;2;12
deaths,assists;-2,777805;0;2;12
deaths,hero_healing;-2,779299;0;2;12
assists,hero_healing;-2,780725;0;2;12
denies,hero_healing;-2,790054;0;2;12
kills,hero_healing;-2,806674;0;2;12
xp_per_min,last_hits;-2,807036;0;2;12
hero_healing,last_hits;-2,822645;0;2;12
denies,xp_per_min;-2,836748;0;2;12
hero_damage,hero_healing;-2,859167;0;2;12
gold_per_min,last_hits;-2,866389;0;2;12
kills,last_hits;-2,870853;0;2;12
denies,gold_per_min;-2,880139;0;2;12
gold_per_min,xp_per_min;-2,882913;0;2;12
xp_per_min,hero_damage;-2,883965;0;2;12
kills,gold_per_min;-2,925861;0;2;12
kills,xp_per_min;-2,933093;0;2;12
kills,hero_damage;-2,936184;0;2;12
hero_damage,last_hits;-2,939122;0;2;12
gold_per_min,hero_damage;-2,942085;0;2;12
denies,hero_damage;-2,942307;0;2;12
kills,denies;-2,942656;0;2;12
denies,last_hits;-3,059345;0;2;12
