k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;inertia;3;6;0;0.750000;10;593.116899
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
hd,kills;11093,992970;0;2;11
gpm,hd;11099,461314;0;2;11
kills,lh,xpm;20190,399832;0;3;2
gpm,kills,lh;20191,115124;0;3;2
denies,lh,xpm;20233,002666;0;3;2
denies,gpm,lh;20233,697108;0;3;2
hd,kills,lh;20250,938918;0;3;2
denies,hd,lh;20323,712236;0;3;2
assists,kills,lh,xpm;20455,409401;0;4;2
assists,gpm,kills,lh;20461,740378;0;4;2
deaths,gpm,kills,lh;20463,683694;0;4;2
deaths,kills,lh,xpm;20470,362012;0;4;2
hh,kills,lh,xpm;20483,460602;0;4;2
gpm,hh,kills,lh;20485,412591;0;4;2
assists,denies,lh,xpm;20510,974097;0;4;2
deaths,denies,gpm,lh;20518,650894;0;4;2
assists,denies,gpm,lh;20521,095095;0;4;2
deaths,denies,lh,xpm;20522,235519;0;4;2
assists,hd,kills,lh;20523,470644;0;4;2
denies,hh,lh,xpm;20540,400175;0;4;2
denies,gpm,hh,lh;20540,851970;0;4;2
deaths,hd,kills,lh;20544,348981;0;4;2
hd,hh,kills,lh;20566,493942;0;4;2
assists,denies,hd,lh;20611,096854;0;4;2
deaths,denies,hd,lh;20633,959458;0;4;2
denies,hd,hh,lh;20661,704122;0;4;2
assists,deaths,gpm,kills,lh;20830,750450;0;5;2
assists,deaths,kills,lh,xpm;20832,945136;0;5;2
assists,hh,kills,lh,xpm;20858,681557;0;5;2
assists,gpm,hh,kills,lh;20865,966572;0;5;2
deaths,gpm,hh,kills,lh;20876,010244;0;5;2
deaths,hh,kills,lh,xpm;20883,729200;0;5;2
assists,deaths,denies,lh,xpm;20894,157235;0;5;2
assists,deaths,denies,gpm,lh;20899,203188;0;5;2
assists,deaths,hd,kills,lh;20905,752911;0;5;2
assists,denies,hh,lh,xpm;20931,428524;0;5;2
assists,hd,hh,kills,lh;20935,195250;0;5;2
assists,denies,gpm,hh,lh;20939,870954;0;5;2
deaths,denies,gpm,hh,lh;20943,289312;0;5;2
deaths,denies,hh,lh,xpm;20948,666464;0;5;2
deaths,hd,hh,kills,lh;20973,530758;0;5;2
gpm,lh,xpm;30126,560010;0;3;3
gpm,kills,xpm;30137,922001;0;3;3
gpm,hd,xpm;30151,528196;0;3;3
hd,kills,xpm;30185,041931;0;3;3
hd,lh,xpm;30194,002588;0;3;3
gpm,hd,kills;30204,888990;0;3;3
gpm,hd,lh;30206,169932;0;3;3
denies,gpm,kills,xpm;30334,855560;0;4;3
assists,gpm,lh,xpm;30354,651004;0;4;3
deaths,gpm,lh,xpm;30355,790339;0;4;3
denies,gpm,hd,xpm;30363,753209;0;4;3
deaths,gpm,kills,xpm;30374,590290;0;4;3
assists,gpm,kills,xpm;30377,712597;0;4;3
gpm,hh,lh,xpm;30381,950315;0;4;3
deaths,gpm,hd,xpm;30395,872248;0;4;3
assists,gpm,hd,xpm;30398,815789;0;4;3
gpm,hh,kills,xpm;30402,312327;0;4;3
denies,hd,kills,xpm;30409,006150;0;4;3
denies,kills,lh,xpm;30409,439844;0;4;3
denies,gpm,kills,lh;30411,107134;0;4;3
denies,gpm,hd,kills;30428,023952;0;4;3
gpm,hd,hh,xpm;30437,232135;0;4;3
assists,hd,kills,xpm;30437,533083;0;4;3
assists,hd,lh,xpm;30443,560182;0;4;3
deaths,hd,kills,xpm;30447,725479;0;4;3
deaths,gpm,hd,kills;30456,077265;0;4;3
assists,gpm,hd,kills;30460,051379;0;4;3
assists,gpm,hd,lh;30461,120241;0;4;3
deaths,hd,lh,xpm;30465,157019;0;4;3
deaths,gpm,hd,lh;30466,359404;0;4;3
hd,hh,kills,xpm;30470,803069;0;4;3
hd,hh,lh,xpm;30491,654927;0;4;3
denies,hd,kills,lh;30492,260969;0;4;3
gpm,hd,hh,kills;30496,427272;0;4;3
gpm,hd,hh,lh;30507,295157;0;4;3
assists,denies,gpm,kills,xpm;30641,004827;0;5;3
deaths,denies,gpm,kills,xpm;30657,979922;0;5;3
assists,denies,gpm,hd,xpm;30663,154049;0;5;3
denies,gpm,hh,kills,xpm;30682,371180;0;5;3
deaths,denies,gpm,hd,xpm;30684,150215;0;5;3
assists,denies,hd,kills,xpm;30714,155060;0;5;3
assists,deaths,gpm,lh,xpm;30718,221818;0;5;3
assists,denies,kills,lh,xpm;30719,185358;0;5;3
denies,gpm,hd,hh,xpm;30723,920515;0;5;3
assists,denies,gpm,kills,lh;30726,366762;0;5;3
assists,deaths,gpm,kills,xpm;30730,221109;0;5;3
assists,denies,gpm,hd,kills;30734,094320;0;5;3
deaths,denies,gpm,kills,lh;30738,051083;0;5;3
deaths,denies,kills,lh,xpm;30744,094851;0;5;3
assists,deaths,gpm,hd,xpm;30748,804610;0;5;3
