k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;cosine;3;6;1;0.750000;10;5475.181986
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
assists,deaths,lh,xpm;-0,692863;0;4;1
assists,deaths,hd,lh;-0,693771;0;4;1
assists,deaths,gpm,hd,lh;-0,694048;0;5;1
hh,lh,xpm;-0,694762;0;3;1
deaths,lh,xpm;-0,695684;0;3;1
deaths,gpm,lh,xpm;-0,695687;0;4;1
gpm,hh,lh,xpm;-0,698309;0;4;1
denies,kills,xpm;-0,699683;0;3;1
gpm,hh,kills,xpm;-0,699795;0;4;1
deaths,gpm,hd,hh,lh;-0,704901;0;5;1
deaths,hd,hh,lh;-0,705317;0;4;1
assists,deaths,hd,xpm;-0,707158;0;4;1
assists,deaths,gpm,hd,xpm;-0,707196;0;5;1
assists,deaths,hh,kills,xpm;-0,710783;0;5;1
assists,deaths,gpm,hh,kills,xpm;-0,712174;0;6;1
deaths,denies,hd,lh;-0,713415;0;4;1
deaths,denies,gpm,hd,lh;-0,713522;0;5;1
assists,deaths,hd,hh,kills;-0,717884;0;5;1
assists,deaths,gpm,hd,hh,kills;-0,720068;0;6;1
assists,deaths,gpm,kills,xpm;-0,730149;0;5;1
assists,denies,hd,hh,xpm;-0,733659;0;5;1
assists,denies,gpm,hd,hh,xpm;-0,734067;0;6;1
deaths,gpm,hd,hh,kills;-0,735378;0;5;1
assists,deaths,gpm,hd,kills;-0,735474;0;5;1
assists,deaths,kills,xpm;-0,737120;0;4;1
assists,denies,hd,xpm;-0,737733;0;4;1
assists,deaths,hd,kills;-0,738130;0;4;1
assists,denies,hh,lh,xpm;-0,738979;0;5;1
deaths,hd,hh,kills;-0,739318;0;4;1
assists,denies,gpm,hd,xpm;-0,739890;0;5;1
assists,denies,gpm,hh,lh,xpm;-0,740390;0;6;1
assists,denies,hh,kills,xpm;-0,740731;0;5;1
assists,denies,gpm,hh,kills,xpm;-0,741948;0;6;1
assists,denies,lh,xpm;-0,745588;0;4;1
deaths,gpm,hd,lh;-0,746310;0;4;1
assists,denies,hd,hh,lh;-0,746398;0;5;1
assists,denies,gpm,hd,hh,lh;-0,747400;0;6;1
deaths,hd,lh;-0,747862;0;3;1
denies,lh,xpm;-0,748056;0;3;1
denies,gpm,lh,xpm;-0,749763;0;4;1
assists,denies,gpm,lh,xpm;-0,751242;0;5;1
denies,hh,lh,xpm;-0,751628;0;4;1
denies,gpm,hd,hh,xpm;-0,752191;0;5;1
denies,hd,hh,xpm;-0,754376;0;4;1
assists,hh,lh,xpm;-0,754482;0;4;1
assists,denies,gpm,hd,hh,kills;-0,755374;0;6;1
denies,gpm,hh,lh,xpm;-0,755815;0;5;1
assists,gpm,hh,lh,xpm;-0,758622;0;5;1
assists,denies,hd,hh,kills;-0,759721;0;5;1
assists,denies,hd,lh;-0,759761;0;4;1
assists,denies,gpm,hd,lh;-0,760068;0;5;1
assists,lh,xpm;-0,761341;0;3;1
assists,gpm,lh,xpm;-0,762332;0;4;1
assists,gpm,hd,hh,lh;-0,762446;0;5;1
assists,hd,hh,lh;-0,763780;0;4;1
deaths,gpm,hd,kills;-0,764144;0;4;1
assists,gpm,hd,hh,xpm;-0,766230;0;5;1
assists,hd,hh,xpm;-0,766541;0;4;1
assists,denies,gpm,hd,kills;-0,768962;0;5;1
assists,denies,hd,kills;-0,770047;0;4;1
denies,gpm,hd,xpm;-0,771805;0;4;1
denies,hd,xpm;-0,772883;0;3;1
assists,hd,lh;-0,773545;0;3;1
assists,gpm,hd,lh;-0,777886;0;4;1
assists,denies,kills,xpm;-0,781327;0;4;1
assists,denies,gpm,kills,xpm;-0,782484;0;5;1
assists,hd,xpm;-0,782660;0;3;1
assists,gpm,hd,xpm;-0,784634;0;4;1
hd,hh,xpm;-0,785968;0;3;1
gpm,hd,hh,xpm;-0,789275;0;4;1
deaths,hd,kills;-0,790322;0;3;1
assists,hh,kills,xpm;-0,801379;0;4;1
assists,gpm,hh,kills,xpm;-0,805538;0;5;1
assists,gpm,hd,hh,kills;-0,818168;0;5;1
assists,hd,hh,kills;-0,818736;0;4;1
assists,gpm,hd,kills;-0,848015;0;4;1
assists,hd,kills;-0,849551;0;3;1
assists,gpm,kills,xpm;-0,854410;0;4;1
denies,hd,hh,lh;-0,858025;0;4;1
denies,gpm,hd,hh,lh;-0,859564;0;5;1
assists,kills,xpm;-0,860477;0;3;1
denies,gpm,hd,hh,kills;-0,869166;0;5;1
denies,hd,hh,kills;-0,869777;0;4;1
gpm,hd,xpm;-0,879746;0;3;1
gpm,kills,xpm;-0,889775;0;3;1
gpm,hd,hh,lh;-0,902055;0;4;1
hd,hh,lh;-0,903864;0;3;1
gpm,hd,hh,kills;-0,908962;0;4;1
hd,hh,kills;-0,919475;0;3;1
denies,hd,lh;-0,932952;0;3;1
denies,gpm,hd,lh;-0,933746;0;4;1
gpm,hd,lh;-0,965104;0;3;1
denies,gpm,hd,kills;-0,981751;0;4;1
denies,hd,kills;-0,982937;0;3;1
gpm,hd,kills;-1,039468;0;3;1
deaths,denies,hh,kills,lh,xpm;-1,042338;0;6;2
deaths,denies,gpm,kills,lh,xpm;-1,047942;0;6;2
deaths,denies,kills,lh,xpm;-1,048269;0;5;2
deaths,gpm,kills,lh,xpm;-1,063055;0;5;2
deaths,denies,hd,hh,kills,lh;-1,071771;0;6;2
deaths,gpm,hh,kills,lh,xpm;-1,077188;0;6;2
deaths,hh,kills,lh,xpm;-1,077296;0;5;2
deaths,denies,hd,kills,lh;-1,080233;0;5;2
assists,deaths,denies,kills,lh,xpm;-1,080354;0;6;2
deaths,denies,gpm,hd,kills,lh;-1,080526;0;6;2
assists,deaths,denies,hd,kills,lh;-1,084146;0;6;2
assists,deaths,kills,lh,xpm;-1,087483;0;5;2
assists,deaths,hd,hh,kills,lh;-1,094614;0;6;2
assists,deaths,hd,kills,lh;-1,097683;0;5;2
assists,deaths,gpm,hd,kills,lh;-1,097911;0;6;2
deaths,gpm,hd,hh,kills,lh;-1,106053;0;6;2
deaths,hd,hh,kills,lh;-1,107101;0;5;2
kills,lh,xpm;-1,112599;0;3;2
deaths,kills,lh,xpm;-1,116651;0;4;2
assists,deaths,hh,kills,lh,xpm;-1,116782;0;6;2
gpm,kills,lh,xpm;-1,122410;0;4;2
assists,deaths,gpm,kills,lh,xpm;-1,127802;0;6;2
hh,kills,lh,xpm;-1,128227;0;4;2
gpm,hh,kills,lh,xpm;-1,131129;0;5;2
deaths,gpm,hd,kills,lh;-1,146976;0;5;2
deaths,hd,kills,lh;-1,147042;0;4;2
assists,denies,hh,kills,lh,xpm;-1,147563;0;6;2
assists,denies,hd,hh,kills,lh;-1,148964;0;6;2
assists,denies,gpm,kills,lh,xpm;-1,156508;0;6;2
assists,denies,kills,lh,xpm;-1,156643;0;5;2
