k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;euclidean;3;6;0;0.750000;10;3964.030602
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
assists,denies,kills,lh;-0,476258;0;4;1
deaths,hd,hh,kills;-0,477040;0;4;1
assists,deaths,lh,xpm;-0,477822;0;4;1
assists,deaths,gpm,hd;-0,478843;0;4;1
assists,deaths,hd,xpm;-0,479389;0;4;1
deaths,hd,hh,lh;-0,480041;0;4;1
assists,deaths,gpm,lh;-0,480257;0;4;1
deaths,denies,hh,lh;-0,480857;0;4;1
assists,deaths,hd,lh;-0,482275;0;4;1
deaths,denies,hd,kills;-0,483123;0;4;1
assists,deaths,gpm,kills;-0,483433;0;4;1
assists,denies,gpm,hh,xpm;-0,484450;0;5;1
assists,deaths,hd,kills;-0,484918;0;4;1
assists,deaths,kills,xpm;-0,484998;0;4;1
deaths,denies,kills,lh;-0,487682;0;4;1
assists,denies,hd,hh,xpm;-0,490057;0;5;1
deaths,denies,gpm,hh,xpm;-0,490919;0;5;1
assists,denies,gpm,hh,kills;-0,492097;0;5;1
assists,denies,gpm,hd,hh;-0,492483;0;5;1
assists,deaths,denies,gpm,xpm;-0,494234;0;5;1
assists,denies,hh,kills,xpm;-0,494445;0;5;1
assists,denies,hd,hh,kills;-0,496245;0;5;1
assists,denies,hh,kills,lh;-0,498967;0;5;1
deaths,denies,gpm,hd,hh;-0,499393;0;5;1
deaths,denies,gpm,hh,kills;-0,499529;0;5;1
deaths,denies,hd,hh,xpm;-0,499805;0;5;1
deaths,denies,hh,kills,xpm;-0,500763;0;5;1
assists,deaths,gpm,hh,xpm;-0,501000;0;5;1
assists,deaths,denies,lh;-0,502039;0;4;1
assists,deaths,denies,hd,xpm;-0,504504;0;5;1
deaths,denies,hd,hh,kills;-0,505216;0;5;1
assists,deaths,hh,lh,xpm;-0,505310;0;5;1
assists,deaths,gpm,hh,lh;-0,506093;0;5;1
assists,deaths,hd,hh,kills;-0,506645;0;5;1
assists,deaths,denies,gpm,hd;-0,508061;0;5;1
deaths,denies,hh,kills,lh;-0,508560;0;5;1
assists,deaths,hd,hh,xpm;-0,508899;0;5;1
assists,deaths,denies,kills,xpm;-0,509193;0;5;1
assists,deaths,gpm,hh,kills;-0,509869;0;5;1
assists,deaths,hh,kills,xpm;-0,510295;0;5;1
assists,deaths,gpm,hd,hh;-0,510491;0;5;1
