k;seed;metric;min_size;max_size;outliers;threshold;elite_size;elapsed_time
10;-1;cosine;3;6;0;0.750000;10;3501.968414
All solutions found
Solution;Evaluation;Feasible;Num, of Attr,;Restrictions Violated
assists,denies,gpm,xpm;-0,778048;0;4;1
denies,gpm,hh,kills;-0,779269;0;4;1
assists,denies,hd,kills;-0,782565;0;4;1
denies,hh,kills,lh;-0,788746;0;4;1
assists,lh,xpm;-0,789337;0;3;1
assists,denies,gpm,kills;-0,789875;0;4;1
gpm,hh,lh;-0,791851;0;3;1
assists,kills,xpm;-0,796566;0;3;1
denies,hd,xpm;-0,800174;0;3;1
denies,hd,hh,kills;-0,801409;0;4;1
assists,gpm,lh;-0,809062;0;3;1
assists,hd,lh;-0,811147;0;3;1
gpm,hd,hh;-0,812857;0;3;1
gpm,hh,xpm;-0,814542;0;3;1
denies,kills,xpm;-0,814914;0;3;1
assists,gpm,kills;-0,831944;0;3;1
hd,hh,lh;-0,836647;0;3;1
assists,hd,kills;-0,846469;0;3;1
gpm,hh,kills;-0,846495;0;3;1
hd,hh,kills;-0,852548;0;3;1
assists,gpm,xpm;-0,866679;0;3;1
denies,gpm,xpm;-0,873997;0;3;1
denies,hh,lh;-0,879805;0;3;1
denies,gpm,hd;-0,922733;0;3;1
denies,hd,kills;-0,924143;0;3;1
denies,gpm,kills;-0,927912;0;3;1
deaths,denies,gpm,hh,lh;-0,953348;0;5;2
deaths,denies,hh,lh,xpm;-0,954389;0;5;2
denies,kills,lh;-0,966440;0;3;1
assists,deaths,denies,gpm,hh,lh;-0,973695;0;6;2
deaths,hh,kills,lh,xpm;-0,976501;0;5;2
assists,deaths,denies,hh,lh,xpm;-0,977325;0;6;2
deaths,gpm,hh,kills,lh;-0,981511;0;5;2
deaths,denies,hd,hh,lh;-1,000129;0;5;2
assists,deaths,denies,hd,hh,lh;-1,010292;0;6;2
assists,deaths,denies,gpm,lh;-1,013559;0;5;2
assists,deaths,gpm,hh,kills,lh;-1,014608;0;6;2
assists,denies,hh,lh,xpm;-1,015654;0;5;2
assists,deaths,hh,kills,lh,xpm;-1,019340;0;6;2
assists,deaths,denies,lh,xpm;-1,027661;0;5;2
assists,denies,gpm,hh,lh;-1,031612;0;5;2
assists,deaths,denies,hd,lh;-1,048873;0;5;2
assists,deaths,hd,hh,kills,lh;-1,050135;0;6;2
deaths,hd,hh,kills,lh;-1,050988;0;5;2
deaths,denies,lh,xpm;-1,055659;0;4;2
assists,denies,hd,hh,lh;-1,062102;0;5;2
deaths,denies,gpm,lh;-1,062802;0;4;2
assists,gpm,hh,kills,lh;-1,065124;0;5;2
assists,deaths,gpm,kills,lh;-1,075319;0;5;2
deaths,kills,lh,xpm;-1,080321;0;4;2
assists,deaths,kills,lh,xpm;-1,081741;0;5;2
denies,hh,lh,xpm;-1,088381;0;4;2
deaths,gpm,kills,lh;-1,092069;0;4;2
assists,deaths,hd,kills,lh;-1,092545;0;5;2
assists,hh,kills,lh,xpm;-1,103278;0;5;2
hh,kills,lh,xpm;-1,114758;0;4;2
assists,hd,hh,kills,lh;-1,118088;0;5;2
deaths,denies,hd,lh;-1,136372;0;4;2
denies,lh,xpm;-1,140922;0;3;2
assists,denies,lh,xpm;-1,156509;0;4;2
assists,kills,lh,xpm;-1,157840;0;4;2
deaths,hd,kills,lh;-1,161965;0;4;2
assists,denies,gpm,lh;-1,162462;0;4;2
denies,gpm,hh,lh;-1,178163;0;4;2
assists,denies,hd,lh;-1,188444;0;4;2
kills,lh,xpm;-1,194420;0;3;2
assists,gpm,kills,lh;-1,195614;0;4;2
gpm,hh,kills,lh;-1,201021;0;4;2
hd,hh,kills,lh;-1,201249;0;4;2
assists,hd,kills,lh;-1,207181;0;4;2
denies,hd,hh,lh;-1,214495;0;4;2
deaths,gpm,hh,lh,xpm;-1,236441;0;5;3
deaths,gpm,hh,kills,xpm;-1,269050;0;5;3
deaths,denies,gpm,hh,kills,xpm;-1,270903;0;6;3
deaths,gpm,hd,hh,xpm;-1,273317;0;5;3
denies,gpm,lh;-1,278846;0;3;2
deaths,denies,gpm,hh,kills,lh;-1,280528;0;6;3
deaths,denies,gpm,hd,hh,kills;-1,285387;0;6;3
deaths,denies,hd,hh,kills,xpm;-1,285547;0;6;3
assists,deaths,gpm,hh,lh,xpm;-1,286030;0;6;3
deaths,denies,gpm,hd,hh,xpm;-1,286909;0;6;3
deaths,denies,hh,kills,lh,xpm;-1,290398;0;6;3
deaths,gpm,hd,hh,lh;-1,293273;0;5;3
deaths,hd,hh,lh,xpm;-1,300646;0;5;3
deaths,gpm,hd,hh,kills;-1,301627;0;5;3
assists,deaths,gpm,hd,hh,xpm;-1,302162;0;6;3
deaths,hd,hh,kills,xpm;-1,307469;0;5;3
gpm,kills,lh;-1,307916;0;3;2
deaths,denies,hd,hh,kills,lh;-1,310564;0;6;3
assists,deaths,gpm,hd,hh,lh;-1,313639;0;6;3
assists,deaths,hd,hh,lh,xpm;-1,314179;0;6;3
assists,deaths,gpm,hh,kills,xpm;-1,316185;0;6;3
assists,deaths,gpm,hd,hh,kills;-1,319911;0;6;3
deaths,denies,gpm,hd,xpm;-1,325712;0;5;3
assists,deaths,denies,gpm,hd,xpm;-1,330618;0;6;3
assists,deaths,hd,hh,kills,xpm;-1,330942;0;6;3
assists,deaths,gpm,hd,xpm;-1,335480;0;5;3
assists,deaths,gpm,hd,lh;-1,343981;0;5;3
assists,deaths,hd,lh,xpm;-1,346052;0;5;3
assists,deaths,denies,kills,lh,xpm;-1,347396;0;6;3
assists,deaths,denies,gpm,hd,kills;-1,349483;0;6;3
assists,deaths,denies,gpm,kills,xpm;-1,350350;0;6;3
deaths,denies,hd,kills,xpm;-1,351136;0;5;3
assists,deaths,gpm,hd,kills;-1,355936;0;5;3
assists,denies,gpm,hd,hh,xpm;-1,356790;0;6;3
assists,deaths,denies,hd,kills,xpm;-1,356977;0;6;3
assists,deaths,denies,gpm,kills,lh;-1,360828;0;6;3
assists,deaths,gpm,lh,xpm;-1,362424;0;5;3
deaths,denies,gpm,kills,xpm;-1,363263;0;5;3
assists,deaths,denies,hd,kills,lh;-1,369666;0;6;3
assists,deaths,gpm,kills,xpm;-1,369808;0;5;3
assists,hd,hh,lh,xpm;-1,370865;0;5;3
assists,deaths,hd,kills,xpm;-1,371003;0;5;3
hd,kills,lh;-1,371959;0;3;2
deaths,denies,gpm,hd,kills;-1,372916;0;5;3
deaths,denies,kills,lh,xpm;-1,376279;0;5;3
denies,hd,lh;-1,377956;0;3;2
deaths,denies,gpm,kills,lh;-1,378256;0;5;3
assists,denies,hh,kills,lh,xpm;-1,380199;0;6;3
assists,denies,hd,hh,kills,xpm;-1,380949;0;6;3
assists,gpm,hh,lh,xpm;-1,381395;0;5;3
deaths,gpm,hd,xpm;-1,381903;0;4;3
assists,gpm,hd,hh,xpm;-1,382572;0;5;3
assists,denies,gpm,hh,kills,lh;-1,384719;0;6;3
assists,gpm,hd,hh,lh;-1,389144;0;5;3
deaths,hd,lh,xpm;-1,389185;0;4;3
deaths,gpm,lh,xpm;-1,393322;0;4;3
hd,hh,lh,xpm;-1,395811;0;4;3
assists,hd,hh,kills,xpm;-1,396548;0;5;3
deaths,gpm,hd,lh;-1,398679;0;4;3
assists,denies,gpm,hd,hh,kills;-1,400027;0;6;3
deaths,hd,kills,xpm;-1,404988;0;4;3
assists,gpm,hh,kills,xpm;-1,407289;0;5;3
assists,gpm,hd,hh,kills;-1,407425;0;5;3
assists,denies,gpm,hh,kills,xpm;-1,407581;0;6;3
assists,denies,hd,hh,kills,lh;-1,407727;0;6;3
deaths,gpm,hd,kills;-1,409601;0;4;3
denies,hh,kills,lh,xpm;-1,410417;0;5;3
denies,hd,hh,kills,xpm;-1,413985;0;5;3
deaths,denies,hd,kills,lh;-1,415600;0;5;3
denies,gpm,hd,hh,xpm;-1,427284;0;5;3
gpm,hh,lh,xpm;-1,428521;0;4;3
deaths,gpm,kills,xpm;-1,428538;0;4;3
denies,gpm,hh,kills,xpm;-1,440762;0;5;3
assists,hd,lh,xpm;-1,443458;0;4;3
assists,denies,hd,kills,xpm;-1,447008;0;5;3
assists,denies,gpm,hd,xpm;-1,451017;0;5;3
assists,denies,kills,lh,xpm;-1,452770;0;5;3
hd,hh,kills,xpm;-1,457020;0;4;3
assists,denies,gpm,hd,kills;-1,458369;0;5;3
denies,kills,lh,xpm;-1,466557;0;4;3
denies,gpm,hd,hh,kills;-1,467495;0;5;3
assists,gpm,hd,xpm;-1,467979;0;4;3
assists,hd,kills,xpm;-1,468804;0;4;3
assists,denies,hd,kills,lh;-1,468816;0;5;3
assists,denies,gpm,kills,lh;-1,469792;0;5;3
deaths,denies,gpm,hh,lh,xpm;-1,469953;0;6;4
denies,gpm,hh,kills,lh;-1,470948;0;5;3
gpm,hd,hh,xpm;-1,471095;0;4;3
assists,denies,gpm,kills,xpm;-1,471100;0;5;3
assists,gpm,lh,xpm;-1,472548;0;4;3
hd,lh,xpm;-1,473835;0;3;3
assists,gpm,hd,kills;-1,474275;0;4;3
assists,gpm,hd,lh;-1,476939;0;4;3
denies,hd,hh,kills,lh;-1,478864;0;5;3
gpm,hd,hh,lh;-1,479608;0;4;3
assists,gpm,kills,xpm;-1,492631;0;4;3
gpm,hh,kills,xpm;-1,494055;0;4;3
denies,hd,kills,xpm;-1,494320;0;4;3
gpm,hd,hh,kills;-1,513525;0;4;3
deaths,denies,hd,hh,lh,xpm;-1,516437;0;6;4
denies,gpm,hd,xpm;-1,527575;0;4;3
deaths,denies,gpm,hd,hh,lh;-1,528079;0;6;4
denies,gpm,kills,xpm;-1,534060;0;4;3
gpm,lh,xpm;-1,549526;0;3;3
assists,deaths,denies,gpm,lh,xpm;-1,552079;0;6;4
assists,deaths,denies,gpm,hd,lh;-1,555550;0;6;4
assists,deaths,denies,hd,lh,xpm;-1,555862;0;6;4
deaths,denies,hd,lh,xpm;-1,577739;0;5;4
deaths,denies,gpm,lh,xpm;-1,580401;0;5;4
gpm,hd,xpm;-1,581977;0;3;3
denies,gpm,kills,lh;-1,582116;0;4;3
denies,gpm,hd,kills;-1,582294;0;4;3
gpm,hd,lh;-1,583996;0;3;3
assists,denies,gpm,hh,lh,xpm;-1,584278;0;6;4
assists,denies,hd,hh,lh,xpm;-1,585103;0;6;4
deaths,denies,gpm,hd,lh;-1,586924;0;5;4
assists,denies,gpm,hd,hh,lh;-1,595890;0;6;4
hd,kills,xpm;-1,599891;0;3;3
denies,hd,kills,lh;-1,607377;0;4;3
gpm,kills,xpm;-1,615949;0;3;3
denies,hd,hh,lh,xpm;-1,620660;0;5;4
denies,gpm,hh,lh,xpm;-1,625451;0;5;4
assists,denies,hd,lh,xpm;-1,659958;0;5;4
denies,hd,lh,xpm;-1,667600;0;4;4
assists,denies,gpm,lh,xpm;-1,676131;0;5;4
assists,denies,gpm,hd,lh;-1,676855;0;5;4
denies,gpm,hd,hh,lh;-1,682644;0;5;4
denies,gpm,lh,xpm;-1,688235;0;4;4
deaths,gpm,hh,kills,lh,xpm;-1,703345;0;6;5
deaths,hd,hh,kills,lh,xpm;-1,710778;0;6;5
deaths,gpm,hd,hh,kills,lh;-1,713513;0;6;5
gpm,hd,kills;-1,745968;0;3;3
deaths,gpm,kills,lh,xpm;-1,763611;0;5;5
assists,deaths,gpm,hd,kills,lh;-1,766788;0;6;5
deaths,hd,kills,lh,xpm;-1,769522;0;5;5
denies,gpm,hd,lh;-1,776428;0;4;4
assists,deaths,gpm,kills,lh,xpm;-1,777018;0;6;5
assists,deaths,hd,kills,lh,xpm;-1,778490;0;6;5
assists,hd,hh,kills,lh,xpm;-1,796643;0;6;5
assists,gpm,hh,kills,lh,xpm;-1,805366;0;6;5
assists,gpm,hd,hh,kills,lh;-1,813063;0;6;5
deaths,gpm,hd,kills,lh;-1,819072;0;5;5
gpm,hh,kills,lh,xpm;-1,833440;0;5;5
hd,hh,kills,lh,xpm;-1,836478;0;5;5
deaths,gpm,hd,hh,lh,xpm;-1,846164;0;6;6
deaths,gpm,hd,hh,kills,xpm;-1,859722;0;6;6
assists,hd,kills,lh,xpm;-1,860191;0;5;5
assists,gpm,kills,lh,xpm;-1,880003;0;5;5
assists,gpm,hd,kills,lh;-1,883945;0;5;5
gpm,hd,hh,kills,lh;-1,892774;0;5;5
hd,kills,lh,xpm;-1,893654;0;4;5
assists,deaths,gpm,hd,lh,xpm;-1,908201;0;6;6
deaths,denies,gpm,kills,lh,xpm;-1,910140;0;6;6
gpm,kills,lh,xpm;-1,912294;0;4;5
deaths,denies,gpm,hd,kills,xpm;-1,916259;0;6;6
deaths,denies,hd,kills,lh,xpm;-1,917218;0;6;6
assists,deaths,gpm,hd,kills,xpm;-1,918632;0;6;6
deaths,denies,gpm,hd,kills,lh;-1,922400;0;6;6
deaths,gpm,hd,lh,xpm;-1,948568;0;5;6
assists,gpm,hd,hh,lh,xpm;-1,949195;0;6;6
assists,gpm,hd,hh,kills,xpm;-1,963084;0;6;6
deaths,gpm,hd,kills,xpm;-1,963598;0;5;6
denies,hd,hh,kills,lh,xpm;-1,977407;0;6;6
denies,gpm,hh,kills,lh,xpm;-1,978054;0;6;6
gpm,hd,hh,lh,xpm;-1,982074;0;5;6
denies,gpm,hd,hh,kills,xpm;-1,987429;0;6;6
gpm,hd,kills,lh;-2,004619;0;4;5
assists,denies,hd,kills,lh,xpm;-2,004774;0;6;6
assists,gpm,hd,lh,xpm;-2,006313;0;5;6
assists,denies,gpm,kills,lh,xpm;-2,017531;0;6;6
assists,denies,gpm,hd,kills,xpm;-2,017729;0;6;6
assists,denies,gpm,hd,kills,lh;-2,020441;0;6;6
gpm,hd,hh,kills,xpm;-2,024890;0;5;6
denies,gpm,hd,hh,kills,lh;-2,026263;0;6;6
denies,hd,kills,lh,xpm;-2,027890;0;5;6
deaths,denies,gpm,hd,lh,xpm;-2,028599;0;6;7
assists,gpm,hd,kills,xpm;-2,030362;0;5;6
denies,gpm,kills,lh,xpm;-2,035759;0;5;6
gpm,hd,lh,xpm;-2,056406;0;4;6
denies,gpm,hd,kills,xpm;-2,075930;0;5;6
denies,gpm,hd,hh,lh,xpm;-2,107072;0;6;7
denies,gpm,hd,kills,lh;-2,117895;0;5;6
assists,denies,gpm,hd,lh,xpm;-2,141254;0;6;7
gpm,hd,kills,xpm;-2,157300;0;4;6
denies,gpm,hd,lh,xpm;-2,162632;0;5;7
deaths,gpm,hd,kills,lh,xpm;-2,288024;0;6;9
gpm,hd,hh,kills,lh,xpm;-2,353632;0;6;9
assists,gpm,hd,kills,lh,xpm;-2,374078;0;6;9
gpm,hd,kills,lh,xpm;-2,416850;0;5;9
denies,gpm,hd,kills,lh,xpm;-2,492470;0;6;10
deaths,gpm;-2,557466;0;2;11
deaths,xpm;-2,569396;0;2;11
deaths,lh;-2,600711;0;2;11
hh,xpm;-2,605473;0;2;11
deaths,kills;-2,616651;0;2;11
assists,lh;-2,637483;0;2;11
assists,gpm;-2,643136;0;2;11
assists,deaths;-2,645118;0;2;11
deaths,denies;-2,648871;0;2;11
assists,xpm;-2,650622;0;2;11
assists,denies;-2,663181;0;2;11
deaths,hd;-2,663810;0;2;11
